# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
6.083916264637829272e+02,1.643678112094347199e+01,-7.162982674172446718e-02
6.093388059944345514e+02,1.641123116010985683e+01,-7.313393089159715699e-02
6.102859855250860619e+02,1.638576050766767267e+01,-7.315737584812190275e-02
6.112331650557375724e+02,1.636036879492315066e+01,-7.532989054396899142e-02
6.121803445863890829e+02,1.633505565546433402e+01,-7.314645283191806291e-02
6.131275241170407071e+02,1.630982072514344949e+01,-7.990964832368699367e-02
6.140747036476923313e+02,1.628466364205943862e+01,-9.367626503393909621e-02
6.150218831783438418e+02,1.625958404654067024e+01,-1.006520603309677547e-01
6.159690627089954660e+02,1.623458158112778094e+01,-1.059526265588888044e-01
6.169162422396468628e+02,1.620965589055670719e+01,-1.045870538472275790e-01
6.178634217702984870e+02,1.618480662174184204e+01,-1.151588209890279657e-01
6.188106013009501112e+02,1.616003342375939056e+01,-1.123069940225250862e-01
6.197577808316016217e+02,1.613533594783082492e+01,-1.243183724977796195e-01
6.207049603622530185e+02,1.611071384730652767e+01,-1.304930491466207987e-01
6.216521398929047564e+02,1.608616677764955938e+01,-1.175753780676545290e-01
6.225993194235562669e+02,1.606169439641961461e+01,-1.309127673739267916e-01
6.235464989542080048e+02,1.603729636325707375e+01,-1.245621557220908671e-01
6.244936784848592879e+02,1.601297233986724322e+01,-1.223138612444895079e-01
6.254408580155109121e+02,1.598872199000468974e+01,-1.240105230841290068e-01
6.263880375461625363e+02,1.596454497945777895e+01,-1.259817490621682468e-01
6.273352170768140468e+02,1.594044097603331345e+01,-1.294003191206879733e-01
6.282823966074656710e+02,1.591640964954129878e+01,-1.338727795541798937e-01
6.292295761381171815e+02,1.589245067177989590e+01,-1.359486032477461026e-01
6.301767556687686920e+02,1.586856371652045716e+01,-1.415502321049405265e-01
6.311239351994203162e+02,1.584474845949272215e+01,-1.495546121790014837e-01
6.320711147300718267e+02,1.582100457837016450e+01,-1.509838726383230523e-01
6.330182942607234509e+02,1.579733175275541868e+01,-1.395418070603944849e-01
6.339654737913749614e+02,1.577372966416589861e+01,-1.563568934535459753e-01
6.349126533220264719e+02,1.575019799601949266e+01,-1.380169654842435256e-01
6.358598328526780961e+02,1.572673643362041496e+01,-1.515858726643357912e-01
6.368070123833297203e+02,1.570334466414518815e+01,-1.412817494465357093e-01
6.377541919139812308e+02,1.568002237662873100e+01,-1.344976923655835932e-01
6.387013714446327413e+02,1.565676926195057028e+01,-1.420761046183754428e-01
6.396485509752842518e+02,1.563358501282119839e+01,-1.402109740228201229e-01
6.405957305059358760e+02,1.561046932376852325e+01,-1.399733651936803658e-01
6.415429100365875001e+02,1.558742189112446930e+01,-1.437695844592689065e-01
6.424900895672390106e+02,1.556444241301166720e+01,-1.308534369092582694e-01
6.434372690978905212e+02,1.554153058933027332e+01,-1.449607358944749180e-01
6.443844486285420317e+02,1.551868612174490814e+01,-1.417278958304845349e-01
6.453316281591936558e+02,1.549590871367170841e+01,-1.337718416618702555e-01
6.462788076898452800e+02,1.547319807026549654e+01,-1.347871249160836060e-01
6.472259872204967905e+02,1.545055389840705296e+01,-1.344254497078656574e-01
6.481731667511483010e+02,1.542797590669050045e+01,-1.373842676620280756e-01
6.491203462817998115e+02,1.540546380541081284e+01,-1.146780834091767065e-01
6.500675258124514357e+02,1.538301730655141597e+01,-1.207779901596232747e-01
6.510147053431030599e+02,1.536063612377191845e+01,-1.135974676772617958e-01
6.519618848737545704e+02,1.533831997239592049e+01,-1.237510066613127235e-01
6.529090644044060809e+02,1.531606856939895245e+01,-1.159639164395233207e-01
6.538562439350577051e+02,1.529388163339649864e+01,-1.134648811490892445e-01
6.548034234657092156e+02,1.527175888463216147e+01,-1.210837550893809900e-01
6.557506029963608398e+02,1.524970004496586995e+01,-1.253887526381338713e-01
6.566977825270123503e+02,1.522770483786225348e+01,-1.279706794475615195e-01
6.576449620576638608e+02,1.520577298837906532e+01,-1.293799951400278203e-01
6.585921415883154850e+02,1.518390422315573041e+01,-1.306683405822194610e-01
6.595393211189669955e+02,1.516209827040200153e+01,-1.325559664829580875e-01
6.604865006496186197e+02,1.514035485988667951e+01,-1.388699986831438138e-01
6.614336801802701302e+02,1.511867372292646827e+01,-1.394536365681963153e-01
6.623808597109216407e+02,1.509705459237489400e+01,-1.529192419272636383e-01
6.633280392415732649e+02,1.507549720261133608e+01,-1.449652138787814182e-01
6.642752187722248891e+02,1.505400128953015582e+01,-1.508228614935453182e-01
6.652223983028763996e+02,1.503256659052990862e+01,-1.411912408697382215e-01
6.661695778335279101e+02,1.501119284450264146e+01,-1.390510707712284133e-01
6.671167573641794206e+02,1.498987979182329866e+01,-1.292877444967688028e-01
6.680639368948310448e+02,1.496862717433920587e+01,-1.303127699092112290e-01
6.690111164254826690e+02,1.494743473535965173e+01,-1.305684472249872274e-01
6.699582959561341795e+02,1.492630221964555659e+01,-1.280387745633148056e-01
6.709054754867856900e+02,1.490522937339920695e+01,-1.242370373718970633e-01
6.718526550174372005e+02,1.488421594425411776e+01,-1.114604824957906165e-01
6.727998345480888247e+02,1.486326168126493918e+01,-1.249739955866145530e-01
6.737470140787404489e+02,1.484236633489748591e+01,-1.120068660647616787e-01
6.746941936093919594e+02,1.482152965701881975e+01,-1.175104798327138711e-01
6.756413731400434699e+02,1.480075140088742280e+01,-1.134388202431828030e-01
6.765885526706949804e+02,1.478003132114347018e+01,-1.124575621979016504e-01
6.775357322013466046e+02,1.475936917379916302e+01,-1.019832599520461014e-01
6.784829117319982288e+02,1.473876471622916107e+01,-1.117054660146049871e-01
6.794300912626497393e+02,1.471821770716108091e+01,-1.090997816616001842e-01
6.803772707933012498e+02,1.469772790666606710e+01,-1.153466041182152624e-01
6.813244503239528740e+02,1.467729507614947337e+01,-1.170650851433808204e-01
6.822716298546043845e+02,1.465691897834159008e+01,-1.088272333606071229e-01
6.832188093852560087e+02,1.463659937728845861e+01,-1.000761492616475817e-01
6.841659889159075192e+02,1.461633603834277118e+01,-1.109879455308985657e-01
6.851131684465590297e+02,1.459612872815483087e+01,-1.085114794393636783e-01
6.860603479772106539e+02,1.457597721466359530e+01,-1.168821883651798288e-01
6.870075275078621644e+02,1.455588126708780372e+01,-1.167139880193523438e-01
6.879547070385137886e+02,1.453584065591714847e+01,-1.183139766698352857e-01
6.889018865691652991e+02,1.451585515290355666e+01,-1.190562373191547674e-01
6.898490660998168096e+02,1.449592453105251089e+01,-1.221462133263285926e-01
6.907962456304684338e+02,1.447604856461445877e+01,-1.287625168734267411e-01
6.917434251611200580e+02,1.445622702907629709e+01,-1.363392606115574335e-01
6.926906046917715685e+02,1.443645970115290922e+01,-1.439871202362719704e-01
6.936377842224230790e+02,1.441674635877878075e+01,-1.279921598943666861e-01
6.945849637530745895e+02,1.439708678109969320e+01,-1.354198711075622619e-01
6.955321432837262137e+02,1.437748074846446222e+01,-1.436082712646837012e-01
6.964793228143778379e+02,1.435792804241677345e+01,-1.198352663105199944e-01
6.974265023450293484e+02,1.433842844568705743e+01,-1.294907898999968221e-01
6.983736818756808589e+02,1.431898174218444275e+01,-1.370396205568153725e-01
6.993208614063323694e+02,1.429958771698877484e+01,-1.397931980232366422e-01
7.002680409369839936e+02,1.428024615634270233e+01,-1.209965376736015508e-01
7.012152204676356178e+02,1.426095684764382199e+01,-1.155471224713420370e-01
7.021623999982871283e+02,1.424171957943688582e+01,-1.338233264713458992e-01
7.031095795289386388e+02,1.422253414140607575e+01,-1.112529954480296901e-01
7.040567590595901493e+02,1.420340032436733857e+01,-9.899402259811182492e-02
7.050039385902417735e+02,1.418431792026078497e+01,-9.553954763959469909e-02
7.059511181208933976e+02,1.416528672214314710e+01,-9.517258099718005349e-02
7.068982976515449081e+02,1.414630652418030365e+01,-9.943962316090164399e-02
7.078454771821964187e+02,1.412737712163984405e+01,-8.328016218191991449e-02
7.087926567128480428e+02,1.410849831088371786e+01,-9.105435105974378496e-02
7.097398362434995533e+02,1.408966988936093934e+01,-9.774776453462183379e-02
7.106870157741511775e+02,1.407089165560032384e+01,-8.824072008878035278e-02
7.116341953048026880e+02,1.405216340920332385e+01,-8.423728611529909815e-02
